@relation pam_big

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric

@data
11.6981,21.7712,31.6211
8.1489,12.1776,31.2725
80.9089,71.7732,96.5317
8.1592,23.9899,22.4609
96.3795,6.6763,49.9051
75.7508,78.7776,104.9553
99.5752,9.5148,48.9992
8.5004,19.3286,27.0228
72.9581,79.4594,98.3588
8.2373,19.4786,22.0757
8.9596,20.7904,31.3778
7.3831,15.3474,32.0068
11.8779,20.0527,25.7797
12.6526,19.2756,29.9976
9.2692,21.8186,28.2484
10.3054,17.8922,29.4629
75.8719,79.1570,100.9711
41.8905,45.0006,68.0378
8.2924,22.3418,35.5395
72.9532,75.2834,103.1337
79.8586,78.7621,104.7048
7.7120,20.5807,30.2131
11.4111,19.1220,27.7076
7.8843,19.8887,29.3301
12.5831,18.0111,28.3107
15.9087,23.0148,32.5830
75.6363,83.4235,100.0376
9.1467,21.0519,24.8106
100.5098,4.4407,46.8033
55.5783,47.7045,74.5940
101.7061,9.6289,50.3074
4.1383,23.6031,33.1968
76.2161,83.2694,105.2164
76.1697,82.7047,98.8385
8.0904,21.3496,26.3206
100.2508,11.1999,49.7439
8.6778,25.3610,28.7242
9.8743,23.0124,30.4847
75.0543,78.0568,101.0783
49.3757,47.9020,68.9847
73.3793,81.0034,104.7088
75.1314,76.7007,98.4348
52.5402,50.7952,73.8020
9.2027,20.8885,27.8894
103.1145,7.2134,52.9114
53.6488,44.1691,66.6913
17.3077,14.6304,25.7238
99.4384,6.8017,48.8526
9.0112,19.3905,29.0857
8.7535,24.8485,29.8250
102.1541,10.1515,51.4401
106.6916,8.6587,48.1095
9.1070,19.6573,28.7065
11.7771,26.8877,31.1916
12.3908,22.4327,26.9650
100.4869,8.4385,49.2231
99.2959,8.6039,48.9924
10.3747,18.9312,29.8975
73.1001,80.4046,101.6905
99.0553,10.4790,52.9840
13.1383,22.2028,31.9885
9.4137,20.9818,28.3257
79.4470,88.4851,97.5809
74.4167,81.6929,102.5688
72.2535,80.8734,97.5270
76.8396,81.6353,99.0045
11.8707,15.5731,31.4680
5.6912,20.3642,39.0831
99.4944,11.9220,50.6357
7.3457,22.3040,33.0925
78.1141,77.8479,100.2165
100.8689,6.0614,49.5144
14.0156,16.5245,31.3301
70.7969,83.0121,95.3962
97.9269,16.2189,51.0325
9.9318,19.3991,32.3690
13.6900,19.2351,26.0477
71.6193,77.0183,104.3209
77.2951,79.7132,98.2611
50.9443,49.5661,64.0886
76.0510,79.4719,94.3298
5.8423,20.1523,23.4099
98.7389,10.1148,47.3922
96.9136,14.9508,46.2918
96.8992,9.8545,52.9115
107.9285,4.3202,49.0111
11.2121,20.5701,26.8721
95.6518,13.3314,49.2348
13.8164,24.3766,28.9664
54.0014,46.6046,69.4828
75.6098,77.4395,101.8511
12.4903,19.5642,27.8990
75.8374,84.6186,106.3972
82.3815,82.5664,101.4633
49.3623,50.1108,69.6649
70.4074,77.3934,98.7455
48.6254,52.0013,68.3128
97.5989,6.6345,54.3341
13.0343,24.0973,27.9160
10.0985,21.5143,27.1473
10.3827,18.9282,30.4284
11.6586,18.5569,25.8883
11.1706,23.0559,25.7961
73.4879,82.2555,97.8343
99.7318,8.8045,53.8156
41.6219,49.6127,73.1780
48.1784,48.2398,71.5248
11.3810,22.4835,32.1704
52.0312,49.7388,73.3177
97.0909,10.1131,50.4814
100.7488,9.3266,52.0102
71.9918,82.5409,96.5564
79.7706,77.8840,99.8835
10.1687,23.9897,34.9504
92.1583,8.7158,49.6188
76.9000,82.1542,97.9000
11.2781,20.6706,33.4148
104.1894,4.6552,47.5056
10.2165,19.8190,29.7298
73.9025,74.0623,101.4916
44.8666,50.7752,67.1288
98.4673,7.9867,51.1974
69.5866,79.2913,104.4219
73.4204,83.8917,99.6812
50.5494,47.4859,71.0212
48.2518,52.4463,70.6651
14.2303,21.5796,29.7730
10.0576,18.8975,32.5402
54.9706,50.0683,71.6782
99.7843,11.0617,49.6752
7.5466,20.1087,33.5129
9.2892,23.2484,28.1101
15.1911,16.3654,26.9625
13.3800,22.7996,32.0108
104.4565,8.3077,46.8026
7.8665,18.6246,31.9647
71.4817,81.7000,100.0018
7.5291,19.2870,29.5768
8.4490,20.0777,29.2058
98.9592,6.9175,52.8220
96.3844,12.4306,48.5446
99.3383,6.4314,54.6723
10.0728,17.1682,26.2484
74.6262,82.6395,96.9531
71.3608,73.6255,98.9031
9.2633,22.0196,27.6464
10.5085,16.8286,33.1200
99.2952,12.6343,48.1190
98.6796,6.6685,50.4334
7.6216,24.3821,30.3344
106.9208,10.2616,49.2107
46.8362,52.2920,74.1187
72.5282,81.0549,101.4534
48.6656,46.5082,67.6317
66.4735,75.6559,97.3188
8.0591,14.8808,30.3934
72.8452,81.0120,104.3448
5.5849,14.8438,28.7353
11.5256,22.0892,29.3391
77.2346,83.8330,95.1553
8.5659,22.7619,29.5429
71.3924,77.0511,109.3615
76.2131,80.6439,98.3865
9.6559,24.8437,28.9987
13.2751,21.4617,28.3152
94.0814,6.1572,49.2673
9.7574,19.9721,32.2765
9.7855,20.8608,25.5522
77.5553,78.4112,100.4541
101.8411,5.5629,53.3500
11.2246,22.7031,31.9672
76.4579,82.9126,101.8863
13.4349,15.8970,32.2621
13.1203,16.8035,37.3092
96.5323,7.1491,52.2162
55.7813,49.7172,72.5111
14.7134,19.0161,27.7490
13.0151,17.2782,26.2583
75.0563,81.7625,99.7172
70.8273,81.3347,99.0825
47.8178,47.2065,68.0484
76.2606,76.7192,101.8125
103.8790,6.6224,48.2877
53.8190,48.8070,71.3570
101.6931,13.6277,47.5487
104.3443,9.4178,52.0490
98.1325,4.2701,50.3357
49.2691,46.1097,71.5959
11.1929,24.7316,26.0401
72.9547,80.3073,103.7159
80.0324,76.0599,99.7340
74.4938,82.3417,97.8327
79.0024,81.5105,96.6985
100.2752,3.4390,46.8645
72.6376,80.6942,103.5998
12.3359,16.2279,25.4578
99.9756,8.1500,51.3253
4.8724,22.3380,23.4253
76.9945,79.9575,99.9185
70.1791,82.1221,98.3411
95.9891,11.6965,51.4364
12.0383,16.6340,35.6275
12.3886,19.2399,25.4058
7.2987,20.2044,26.2000
14.4024,26.1865,32.1438
75.0604,84.8980,101.5814
7.4799,14.4381,28.9523
74.5528,80.9399,99.0776
9.6627,24.5283,30.3761
9.5877,24.8267,23.5177
75.1312,78.7706,102.5466
10.4383,19.7107,31.9607
14.6615,24.6768,26.7221
72.7425,79.0970,94.4474
8.4285,18.4660,28.3638
99.0788,9.1918,49.4142
10.2255,16.6806,31.7801
79.5548,78.0877,101.2513
9.6024,21.7242,34.5466
76.8016,79.9288,100.9740
96.7165,12.5101,51.3655
48.8969,48.0784,72.5122
94.0760,9.2362,52.5009
2.9049,20.8724,32.8437
103.7360,14.1454,51.1654
71.0678,75.6507,98.9288
5.5580,17.3878,33.4423
8.3905,12.4840,31.4122
11.3827,15.0029,31.2541
10.4337,16.7617,33.3817
9.2771,17.7588,27.9670
78.5145,77.6182,102.5987
98.2809,11.6450,52.2193
99.0481,12.7273,45.0631
57.2181,49.5480,74.1421
10.1233,16.1644,30.0007
11.3010,23.1043,25.7706
8.3756,20.6512,32.0034
82.3481,82.7935,95.7437
7.9879,20.8997,26.1349
5.9645,19.4068,31.3186
15.6155,20.6859,32.3565
75.0279,78.2289,100.8357
97.5519,12.6298,50.1888
10.1994,18.3907,30.1267
6.8596,18.5829,31.5948
10.4854,15.8327,30.2410
46.6388,49.5849,73.7498
9.6071,16.6244,35.7933
74.7896,81.3679,98.9588
7.2096,24.9364,32.9387
13.8902,20.7504,30.7160
13.1949,18.9037,28.5041
82.0453,85.5287,99.8381
49.0880,52.4866,71.7174
10.5516,13.9959,37.1060
8.7792,22.4183,26.7242
53.9540,49.3470,75.8707
101.1930,8.4833,42.8725
75.4134,81.4171,94.8886
73.6606,76.0294,95.3327
4.6076,22.1101,30.4198
13.3078,19.5287,31.7218
11.0565,19.5437,25.6735
93.3070,15.0764,47.6034
73.5968,84.7820,97.9747
51.2173,51.2292,64.7180
11.6433,20.0379,29.7899
73.7864,77.0665,98.4677
74.5796,78.8834,98.0742
50.7013,45.9236,70.7724
8.1517,20.7216,24.8297
12.5905,19.0252,31.6304
73.9673,85.2707,99.4000
74.9232,78.8114,100.2156
74.9801,78.7223,100.3654
6.0048,21.9134,31.3281
98.9730,13.0231,48.3961
75.0350,75.2369,99.9752
76.0006,77.1760,95.3101
75.0273,81.1564,97.0122
6.7586,23.0912,33.4952
74.6471,79.4035,100.0279
104.6825,6.0994,49.3746
96.1513,17.9668,50.9620
55.6489,50.3327,75.4205
99.1081,9.5285,50.1704
76.4035,86.0345,97.7481
10.8343,15.2291,31.4284
75.3597,75.9293,103.3983
9.8245,16.0299,27.2635
78.9237,79.3245,101.3235
6.1276,18.1328,26.3304
103.8482,10.7181,47.7571
98.2927,10.9931,51.3385
16.0560,20.3640,25.2593
103.7009,7.1267,49.4673
10.3823,18.1359,28.5261
73.0580,71.7953,99.7109
71.4778,79.0275,103.2193
12.1488,21.0145,27.8828
76.2744,79.6068,97.8698
6.8327,21.9151,28.5580
93.3408,11.6760,46.6787
7.0379,19.7376,30.7303
96.2811,10.3513,48.7295
11.6414,21.0368,25.8954
71.3046,81.2111,98.3566
13.0050,25.2984,33.9668
75.7387,79.7090,100.3324
7.1067,14.9653,32.1652
72.2643,76.6391,96.0716
101.6886,6.0458,49.5854
11.9668,15.4519,28.4465
71.7547,78.7594,99.9355
75.6356,79.5893,99.7862
7.7016,24.6419,30.5138
100.4422,11.9884,49.3124
54.2336,49.9591,67.4738
46.8214,46.4734,65.0048
67.5602,82.1224,100.7569
78.6099,80.3791,97.7273
73.0827,81.4181,102.5495
99.6555,9.5969,52.5198
50.0244,43.3023,69.6849
99.3076,14.2904,46.8238
15.9122,20.4800,29.7830
76.2917,80.8652,96.6622
78.1618,84.1443,97.4552
6.6490,22.0362,30.7951
6.6953,20.2255,26.6574
73.5738,81.5526,101.4874
8.7868,24.8638,34.4974
102.8411,11.8936,46.9361
101.5114,11.6311,51.3875
101.7275,4.8705,51.3563
13.5559,19.9195,31.0481
9.1514,25.3258,30.8516
70.9227,81.9253,102.6151
72.5720,78.0505,99.6421
70.2493,76.6804,96.2325
46.3684,48.1961,67.3545
76.6519,82.2338,97.9321
97.3800,10.3743,49.8119
46.6585,54.6817,65.2459
76.5501,79.0532,99.8511
100.2637,15.2514,51.0068
74.8362,74.2429,102.3711
13.2198,23.9607,28.4033
11.1118,14.9659,28.8993
10.6621,20.1896,36.6900
12.5634,15.5074,36.6852
99.9680,10.8615,46.6530
97.0684,13.0630,48.3605
14.2971,15.4320,31.4844
8.2512,19.9577,26.1692
76.1811,77.5381,103.2175
73.0032,82.5815,101.4877
71.1200,74.2448,94.5463
13.2724,17.0339,26.6911
48.2344,53.8400,69.6708
77.1614,77.5675,102.2721
72.8519,77.5194,98.3255
3.3884,20.3135,35.6657
14.4798,21.2675,30.1740
78.5247,79.5149,99.9829
49.6206,47.6878,65.0621
13.1527,19.4938,30.7729
11.1171,20.8132,27.5217
97.1589,12.4479,52.7382
12.0937,25.5485,29.6326
10.7019,13.2706,28.2036
71.7971,79.8648,99.5372
96.8301,9.1814,51.3608
5.1104,18.6468,22.5112
1.8259,20.5590,26.6274
74.3015,78.6549,99.9103
12.1667,17.3300,27.6587
6.8104,17.5557,27.6201
9.6189,23.4562,30.9239
12.1233,19.9600,33.3258
74.2808,80.9326,102.3064
10.7529,22.3534,30.9381
95.7632,10.0872,48.8406
10.5767,23.0935,28.8466
5.3444,25.0330,30.5248
18.3667,20.7937,30.5303
73.6684,77.4679,101.0984
47.8024,50.9044,72.6239
76.9238,83.2187,101.7711
10.4483,20.8607,30.8414
101.3789,7.8891,45.0512
13.7181,20.1892,32.5315
102.0750,14.1483,50.9700
8.3305,22.2640,21.8108
12.8222,20.2774,33.8055
73.6881,77.2603,103.2893
99.9238,7.1685,50.1164
9.2196,18.7979,27.5817
70.6785,78.4769,101.4008
11.7877,21.5457,35.6755
8.2999,16.2244,28.0672
76.9052,74.6782,87.9230
16.4600,15.3599,35.2796
7.8251,19.6007,30.2567
48.8245,49.4036,66.7525
6.4736,23.0353,32.4011
79.6235,78.5632,102.1179
72.6150,78.8132,98.1535
106.6402,4.2449,49.9012
41.7995,49.8867,76.3003
73.0283,76.6835,101.7822
77.7868,77.4778,100.4529
99.7045,7.4119,47.1916
76.2903,78.2186,102.5850
78.6520,83.9966,100.6734
101.7371,11.0954,48.6261
53.2766,52.0760,69.2394
7.6721,22.2283,32.1585
6.7567,19.3806,33.1586
14.0935,20.0379,27.1775
45.3778,44.0143,70.8098
49.9382,49.4671,68.4733
82.5066,76.9036,98.5206
13.4828,20.3356,33.9615
46.9173,50.7570,66.5493
50.2745,52.0130,69.3440
14.0808,22.2653,31.6397
74.6151,83.2768,102.3219
8.4076,20.5503,33.8057
3.7112,20.4690,34.3153
11.3150,22.0214,34.0436
5.2615,18.0437,31.3762
75.4755,83.1050,94.7070
48.6743,46.4102,65.6650
103.9171,9.1561,53.1233
7.3834,11.0688,33.0509
53.4049,48.0391,70.6775
75.2487,84.0860,100.7667
73.6604,83.6407,103.1779
13.8601,24.3263,33.1493
4.1143,15.2507,25.5431
6.1422,20.1185,37.0468
46.7449,53.3871,72.6114
9.1663,15.8518,19.9226
17.2980,23.1930,21.2411
52.1722,52.4373,67.0700
11.2345,22.2624,34.1567
103.0085,14.4754,46.9631
11.1328,19.7554,30.1469
46.6887,49.9876,67.4939
74.1679,78.4936,100.9890
100.4866,8.0891,47.3324
7.8973,23.1213,28.0357
73.9632,73.6984,100.2144
77.3723,80.2172,102.0362
73.1578,79.7789,100.0315
75.8224,82.5443,105.5400
3.5690,20.8128,31.0612
13.5245,18.7354,30.1672
8.4183,22.7963,33.9895
41.6059,52.0597,71.1434
104.5563,8.7426,52.9313
72.3729,80.5962,96.9724
98.9590,10.4467,52.1123
9.6391,19.8632,27.5042
68.9726,81.4029,98.6719
7.8491,18.3723,32.4908
9.5841,16.7002,31.5554
73.9184,79.6148,99.9409
75.8566,75.0901,97.4205
104.4717,13.4990,56.1760
13.2744,20.8046,35.1422
14.1441,23.3167,31.0484
10.7927,26.9052,29.2875
73.4998,76.4231,95.4676
10.3559,20.0933,33.0183
46.9513,52.0309,68.5581
6.5075,20.8362,30.1669
77.6627,80.6482,106.6675
72.0385,78.8091,99.5340
10.7269,21.4905,31.4127
101.1881,4.9620,52.7097
70.6965,78.2480,97.0931
9.5039,22.6550,26.7038
11.1032,20.4183,29.2900
7.5561,13.9535,35.2470
0.5534,21.9028,27.6127
8.9455,17.9002,35.0053
73.2067,79.6086,101.4726
76.3199,78.4787,101.6468
11.1240,19.6093,25.9155
76.1367,80.7231,98.5629
50.1036,51.9447,70.2197
8.0627,23.5063,32.3599
100.5177,8.4225,49.1636
70.1307,81.0678,92.9373
5.2465,18.0297,29.1556
72.1066,83.8110,99.5854
75.7458,80.5038,102.2275
13.6256,18.6227,30.4994
11.6795,17.6895,31.3545
73.2439,81.0552,101.9416
51.6243,50.2925,70.5801
9.6192,15.7061,31.2988
45.4546,44.7694,73.9347
5.6286,13.5049,29.5090
48.3486,49.1460,69.4801
101.4507,12.7717,50.2626
75.7557,80.8711,102.6125
79.0856,78.5768,94.1704
105.3041,13.5135,57.7903
11.3652,17.2737,31.0667
11.0920,20.9779,24.3717
100.8986,10.2826,50.6752
76.8441,74.6377,98.7483
11.0196,17.4572,27.8760
76.6379,80.9417,102.0756
6.6132,17.9155,31.6477
97.8619,3.8328,48.4868
5.4678,21.9924,26.2587
48.8744,50.4483,69.1895
101.2610,5.3085,53.2758
71.4456,81.2321,96.8240
12.0019,20.1595,32.5256
44.5013,45.6411,72.5301
47.9740,51.3418,66.7685
100.8788,10.0965,50.1848
74.6705,74.8708,99.9421
50.8645,50.3259,73.3500
48.7090,48.4981,71.2759
10.2553,21.0328,31.8149
97.6491,9.4758,50.6540
77.9384,77.7697,99.8263
11.7938,17.1625,25.5534
98.8026,17.6343,47.9237
98.5389,7.3514,55.3614
48.3732,51.3601,69.5231
6.8356,18.9901,28.0204
100.9881,15.1205,50.5911
98.4426,17.7570,51.3415
11.9275,22.4294,25.3379
10.0653,23.3019,27.0671
11.1769,23.7564,33.6851
6.5679,25.2673,24.9106
70.8098,79.9654,99.5766
9.8284,21.1782,34.8992
11.3886,24.6284,29.8759
101.6599,8.1980,55.0765
77.8794,82.7990,101.8673
101.2862,8.5861,48.7250
6.0148,20.5060,32.1203
7.2964,20.2693,25.2103
76.7760,76.4349,104.4266
7.1347,22.8361,30.5689
3.8871,21.6680,27.8308
7.7903,18.2455,30.7980
103.2851,11.4353,52.3486
76.9834,84.4270,101.5428
14.5655,19.4632,25.6619
76.1702,77.6152,100.7353
98.1058,11.0331,48.0267
12.2535,22.2645,29.0692
75.5978,83.8286,99.6529
13.6423,21.1825,29.6735
103.1395,10.9853,49.8469
75.4022,82.1282,99.1422
71.1789,83.1115,101.3229
9.4233,17.6765,32.4136
75.7093,81.5688,99.5081
98.9046,5.6658,53.0267
98.8892,10.2869,40.4663
9.2757,19.9415,33.6576
54.5810,47.0575,68.0555
48.9821,42.3988,68.7798
5.1076,17.9678,35.6274
75.6937,83.1061,97.7082
11.8824,20.8810,28.0472
77.6327,81.2060,101.4647
98.4777,9.5636,53.4717
74.1340,77.2055,101.7398
97.4780,8.9213,49.5839
74.0502,78.9154,92.0485
104.5954,14.8294,48.9672
12.2754,24.0412,30.5137
96.2050,7.6371,49.6306
7.0097,18.2434,31.5158
80.7608,79.9008,101.7663
73.6645,83.2058,102.3490
11.4317,22.2952,27.5894
73.4121,78.9764,100.1089
3.4110,11.7539,27.6478
52.3388,57.2871,71.8484
75.1876,80.5824,103.1859
5.7475,24.5832,32.5321
9.4629,20.8846,34.8132
74.9356,80.1000,102.9832
73.6824,85.1212,104.0223
81.4296,73.3517,101.4538
76.3742,83.1940,103.8134
104.9482,11.8395,56.3760
78.7838,76.8481,98.6546
6.2077,19.9441,35.3387
99.0489,14.1138,47.3651
76.4897,80.3668,96.3150
51.3513,55.3007,68.9044
69.4035,73.5604,97.2223
71.2807,79.3333,95.5011
101.4335,8.0945,51.7419
74.9589,75.6155,98.6095
99.1612,7.1979,46.7020
10.0219,16.1516,26.5509
56.8899,48.4842,67.0845
76.4483,83.8625,100.5733
11.3518,16.4788,30.8085
54.8467,56.3035,77.2968
11.2358,16.9598,25.9141
10.8863,18.5322,30.7240
11.2236,15.6677,31.4019
50.5494,49.6625,72.3013
50.5656,50.5834,69.3387
10.9240,20.1889,28.5552
76.2015,82.0306,101.0931
76.5832,79.3674,97.0244
100.3543,16.7774,52.2930
11.5037,16.3989,30.7452
8.7843,20.1922,32.5458
7.7990,23.3119,27.3412
74.2107,78.0960,101.0548
9.6653,20.1773,27.7447
9.2765,18.0728,30.2802
8.9922,17.1962,25.7970
9.5818,21.5024,35.5199
47.7476,51.1476,74.7839
98.4511,8.1696,53.6762
8.8386,20.4252,32.0617
104.6824,12.8334,48.7883
52.1705,48.8594,74.8526
11.8390,16.7312,28.2862
11.7212,22.4593,28.9480
13.0304,22.9295,39.1967
76.3134,77.6826,98.3350
7.6731,24.0498,28.9083
16.8328,18.1327,31.2694
75.4377,83.5900,101.1521
7.7474,19.6120,31.4790
13.4407,22.4395,34.3034
12.4985,21.5981,33.5633
77.6271,80.7662,101.0314
6.8555,18.1425,28.1045
77.6722,81.5025,98.1424
76.6710,81.3053,96.9335
102.6523,12.2004,47.8726
74.3771,77.4879,93.8661
72.1052,80.8326,99.7373
103.8643,16.5682,48.3767
7.3032,14.5238,32.6839
101.4305,11.0724,48.6069
11.1668,14.9189,27.8089
11.8545,20.7830,30.5919
74.6627,80.0042,98.2732
6.6033,24.4491,30.1000
73.8625,79.9069,106.9222
11.1665,23.8441,25.0062
106.0401,6.9942,51.7761
15.5321,17.2758,27.8294
6.6386,17.5354,27.2144
15.2440,16.8140,33.3292
99.9422,13.9554,50.3528
10.8287,20.1843,35.1325
14.0190,21.3575,31.7313
11.2418,20.2322,31.5432
78.2398,77.8205,99.9365
96.6307,9.0025,51.3800
8.0943,20.2986,29.9732
11.1453,23.7946,29.4166
5.3115,18.3997,24.8999
13.9753,20.6565,29.5243
9.1335,21.7798,33.3853
72.0634,80.1223,103.9767
50.4597,54.5493,71.7445
74.4607,74.3763,100.0335
76.0892,80.2842,100.0758
78.7071,79.4422,99.7108
101.4941,9.5970,54.6417
15.4384,19.6591,28.4546
73.2406,77.3155,97.9336
72.2774,79.1764,100.8383
6.7211,23.1436,25.7832
105.4461,8.7918,53.4859
102.6951,0.7507,47.4624
47.0994,54.2437,71.8586
10.1987,20.3485,28.2010
52.6792,43.3858,63.2083
46.6453,46.6598,67.9553
15.8057,19.9889,30.3149
7.6601,22.0129,31.9161
77.2648,83.4813,100.5796
10.9290,20.5881,29.0157
13.3063,24.4692,31.7703
6.2419,19.3637,25.7952
74.5390,80.5649,92.3635
7.4750,14.0805,30.7751
53.5985,45.6316,71.1427
96.1076,9.6392,53.7635
75.1348,75.3441,101.3511
11.2241,21.0630,25.3497
47.6235,51.7581,74.8066
9.8430,18.9339,33.6079
9.5880,21.5975,28.2489
75.2031,82.0288,99.1638
99.2409,10.3718,46.3056
53.3725,55.2092,65.8189
14.6020,19.5965,30.9068
70.0904,78.0549,98.7348
11.9685,17.1637,25.7268
105.1356,14.0140,47.0910
11.0951,18.1422,33.1004
75.3739,77.0472,101.1262
94.5661,10.2982,48.2705
97.6075,7.4976,51.8982
48.5210,46.3600,72.1889
98.2240,3.8514,49.4988
46.7423,52.0497,69.6689
8.1352,20.6277,29.6865
12.2078,17.6293,32.0891
12.3653,21.8361,34.2790
72.8994,81.9228,98.7109
74.6194,76.8363,97.9981
97.6789,6.9506,48.6536
70.4318,84.7855,100.2009
101.7553,11.4577,48.1211
101.2179,8.2093,50.4518
105.5115,8.4708,49.5378
98.6271,10.0047,44.7329
14.8711,24.6028,31.3660
71.3915,79.7146,96.0630
47.1051,50.5538,65.7006
93.2367,13.0426,51.2539
12.0989,14.8832,34.0610
8.1500,22.7708,30.8606
12.4764,17.9374,27.1778
9.1343,19.7967,27.2533
11.1599,17.3391,19.7585
11.9882,18.2797,33.5645
4.2486,22.7746,33.5206
78.5659,73.4266,99.2650
75.3096,79.4343,97.5245
73.1699,81.1976,100.7497
9.4062,16.5495,31.0970
72.6622,84.0440,96.2372
100.3198,10.0081,52.0673
8.2976,18.4707,27.8113
48.7722,49.0724,66.6674
76.8416,81.2780,97.9885
75.3041,80.4574,98.9970
78.9426,79.7226,100.4549
75.8128,84.2653,103.2609
73.1441,82.5815,97.5751
13.3531,19.8482,23.5698
101.3778,10.4979,50.2635
96.1407,11.4482,49.1771
71.2341,80.3656,98.4584
73.4455,78.7605,97.1633
13.8545,19.3509,32.3664
19.4898,19.8726,30.7124
73.7011,76.2458,95.7778
48.5926,55.0890,72.9442
7.8975,20.9780,30.7015
46.7372,50.7800,68.5594
77.1070,79.4163,97.8217
8.4622,21.3448,30.4577
12.7024,21.0949,31.2159
96.3450,7.4527,54.0114
6.3865,24.7311,27.4196
75.0456,82.2947,98.1443
100.9029,11.5936,51.2181
71.3735,77.1382,100.6217
53.8546,51.8231,71.9566
96.1850,11.8910,51.9991
13.4833,16.5980,25.6742
75.8454,78.2519,99.9089
75.3063,82.1145,96.1018
73.9997,84.2484,101.8096
76.8219,76.9790,97.3495
10.9627,16.3585,33.8101
10.2152,17.9066,32.0555
10.9377,17.6550,27.8985
49.3706,51.0207,72.8409
95.9465,7.2426,52.2950
98.5707,9.4984,51.1355
12.2396,24.6067,29.6586
15.3344,22.7982,32.3135
12.6323,21.7967,32.0590
75.3309,79.6598,99.9338
47.3072,46.9341,68.0709
73.9154,76.4630,96.9269
6.8707,20.6765,29.8672
72.4379,73.4573,99.9595
75.9884,76.0741,99.7121
78.2350,85.2188,96.7441
9.9694,16.7575,26.7563
10.3501,23.2112,29.0020
8.7309,24.4313,29.9801
13.1545,13.3454,32.2210
8.4809,15.9534,25.8343
8.0285,19.5589,29.4704
75.8994,77.9063,97.1170
52.2139,48.0385,71.0426
77.4616,76.5962,103.1368
8.2268,15.3051,33.1619
74.2756,81.7253,101.4224
75.6021,77.7714,101.2564
54.0210,46.2652,72.0572
98.9194,6.0000,48.9069
69.0152,81.4244,98.7165
52.3921,51.2203,75.1300
93.3173,7.9975,50.3268
7.1174,19.2287,29.6539
10.1822,24.3432,24.8865
72.9073,81.1920,104.1540
48.2285,51.7381,72.1733
9.7855,23.3632,29.5789
3.5939,21.6659,30.6340
97.4680,6.7882,53.1420
75.7008,82.6615,98.4997
101.9804,12.2185,46.0292
7.6714,21.7307,21.9717
12.0096,17.0753,31.4402
55.0352,49.2142,70.0168
74.5892,83.4833,99.3292
73.7340,83.6847,105.1814
74.4165,80.4516,97.5325
9.4246,23.0753,32.7053
13.2379,23.1672,26.2288
12.0280,19.0413,28.5187
11.3148,20.3636,30.5287
6.5635,21.5101,27.7142
10.6174,18.7349,29.1404
74.1087,79.9384,97.2496
75.8677,83.1703,101.6393
106.0075,11.6526,45.4517
6.2851,22.8741,30.9897
71.6635,79.1071,100.3203
5.3506,25.2897,25.2918
102.0931,10.0494,45.2729
98.5610,6.3815,54.8284
11.0551,20.4378,31.0287
45.2469,51.7500,72.7043
13.5148,19.6055,28.9291
15.8647,19.0615,33.9512
101.5092,7.1646,48.4466
98.8497,10.1453,47.8322
13.2358,18.5055,32.7521
73.1484,81.7296,103.1526
71.9905,78.9267,97.7614
7.9273,23.7527,32.6733
99.6118,7.9391,52.0898
10.0991,16.7138,30.6200
97.8742,12.2763,51.9767
12.0173,20.4001,30.7458
44.0995,50.2235,66.6056
72.1009,83.1890,105.6536
8.6371,18.2267,30.1674
11.9361,21.3682,29.2688
76.3215,86.1850,97.4454
98.2328,12.1974,41.5730
74.5700,80.0498,97.7586
97.5495,10.2484,48.3768
6.4671,18.6587,30.3327
7.5307,22.8200,30.9996
75.6714,79.0198,102.0995
97.5596,11.8127,58.0353
6.4023,17.4342,31.3503
54.1287,52.3353,69.3047
47.8254,53.2469,67.3384
81.3384,83.4444,102.4643
75.2037,78.7138,103.1898
11.3387,19.9684,26.0835
7.4603,22.8695,30.7215
13.3582,18.8734,33.3754
75.6379,79.5368,100.2689
10.9668,19.0711,30.6506
12.5095,22.3618,24.1890
68.8886,78.3248,98.8592
100.0654,9.9508,55.5880
78.0368,76.8237,97.6203
79.0053,83.0823,98.2862
73.7031,75.8451,97.9995
50.2282,45.9371,69.5529
9.9729,17.0697,29.3990
47.4849,45.6733,72.1541
101.0110,9.9970,45.3488
6.1026,21.1287,32.3542
76.4010,76.9964,97.6299
9.7620,21.0219,32.0117
72.5799,81.7645,98.8203
9.1277,19.1819,31.3751
54.4991,50.1941,67.5805
6.7332,17.0836,27.8424
6.9801,22.6035,34.5349
71.4689,79.7520,99.8628
12.5528,22.1528,29.2640
6.3530,24.7778,30.3454
9.3076,21.8587,31.9154
8.8825,21.3596,33.5271
10.1105,16.5891,26.1799
75.5761,76.9352,95.4549
73.2512,79.6546,98.9370
54.0300,46.7703,70.6163
9.9721,16.4759,28.6980
78.1122,77.9188,95.9273
7.9764,18.1070,23.6857
75.1159,78.9592,99.1611
98.3742,11.0993,50.2176
9.3179,19.7750,29.7502
73.7600,80.4150,103.2605
8.6157,21.8932,28.3279
56.9111,50.6649,67.6512
5.2074,17.6959,27.8373
78.2688,86.5829,95.6356
99.1682,6.5549,54.2683
75.5283,79.4030,102.1767
103.0755,15.4037,49.4735
8.7483,17.8525,27.6293
11.3295,18.8228,29.5535
69.6073,81.2765,109.5151
70.8908,74.9971,101.8604
11.6326,21.9806,33.4511
71.2769,84.2533,99.2679
